what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328906881043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907070699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907145164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907148715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907157781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907161196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328907162513
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907165232
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907165232
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328907170773
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328907174149
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907181316
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907181601
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907181601
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907183215
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907183215
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907185111
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907185111
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328907186412
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907186413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907193483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328907245848
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907246171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328907246319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328908476032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328908477427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328908494136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328910579173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328910583003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328910603529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912093123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328912116425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912135409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912150075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912201136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912209666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328912235509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328912239798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328912264064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912283182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328912388432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328913601629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328913805425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328914145402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328914150385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328914166428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328914170241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914252613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914376113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328914486846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328914488570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328914492141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328914495078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914715682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914723548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914741027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914742064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914829385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328914830673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328915146196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328915167417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328915226156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328915229899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915744136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915744459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915744617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915744808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915745258
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1328915766000
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328915766333
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1328915768584
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328915768761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328915841801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328915846809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915927625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915927782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915927927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328915928328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328915961855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328915977884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916045883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328916059025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328916063702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916078243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916082555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916354231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916695368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328916716899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328916719442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916755125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328916764887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328916853400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328916930774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328916936692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917601924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917603540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917605811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917643090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917666641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917718592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328917759325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328917760562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917761585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917763052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917771392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328917777929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917794297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917842830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917848294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917857493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917859550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917912458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917914537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328917969312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917974512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328917986398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328918012642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918017265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328918144468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918146660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328918198035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918199538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918229240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918271063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328918358723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328918376229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328918428159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328918434782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328918862803
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328918868436
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328918870193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328918873920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328918961365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328919092777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919101242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328919138263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919153193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328919185158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919196537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328919228880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919244973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919296888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919303492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919307673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919328694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919337844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919374669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919375024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919450243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919452994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328919464425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919485813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919489239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919492597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328919504856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919508436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919510914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328919545172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919547763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919564301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919591919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328919597123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919599985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328919604977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919607550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919609957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919674072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919722791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328919908797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919912775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919924771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328919983656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328919986526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919993400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328919997449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328920000676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920003673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920090948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920336347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920338451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920352684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328920353279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328920543307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328920552659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328920584374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328920588587
